,Author,Document title,Abstract,Year,Original scale name,Category,Item content,tokens,tokens_nouns,tokens_nouns__unique_list,tokens_nouns__unique,qwen_embeddings,qwen_embeddings_raw,group,cluster,dim1,dim2
745,"Lacasse, Katherine",The importance of being green: The influence of green behaviors on Americansâ€™ political attitudes toward climate change.,"Two studies investigated whether performing green behaviors may influence peopleâ€™s political attitudes regarding climate change. A survey study revealed that self-reported green behaviors indirectly predicted American participantsâ€™ political attitudes regarding climate change, and that this relationship was mediated by their green self-perceptions. This relationship was relatively stronger for conservatives than for liberals. An experimental study included two conditions: one which led people to perceive that they often performed green behaviors and another that led them to perceive that they failed to perform green behaviors. Political-orientation was found to moderate the effect of green behavior perceptions on ratings of the importance of climate-related issues and on support for emissions-reducing policies. Liberals reported greater importance and greater policy support when perceiving that they failed to act green, while conservatives did not. Implications for green behavior campaigns and their political spillover effects are discussed. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",2015,emissions-reducing policies,environmentalism,increasing the fuel efficiency of new cars,"['increase', 'fuel', 'efficiency', 'new', 'car']","['fuel', 'efficiency', 'new', 'car']","['new', 'car', 'efficiency', 'fuel']",new car efficiency fuel,"[-0.10699563 -1.14612544  2.02436972 ... -1.51209617 -3.52268958
 -0.61232889]","[-2.21460915  0.59048593  0.39406109 ... -0.64627725 -3.95194888
  2.21926594]",0.0,5,20.622988,21.364674
746,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,biospheric value (biospheric),environmentalism,"preventing pollution, conserving natural resources","['prevent', 'pollution', 'conserve', 'natural', 'resource']","['pollution', 'natural', 'resource']","['pollution', 'resource', 'natural']",pollution resource natural,"[ 1.45345724  2.65588593 -2.64170194 ... -0.13988398  0.81055367
  0.64809424]","[ 3.35013485  1.22873056 -0.60850638 ... -0.3036803   0.50954962
 -0.55047619]",0.0,5,3.4327817,33.87707
747,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,egoistic value (egoistic),environmentalism,"wealth, material possessions, money","['wealth', 'material', 'possession', 'money']","['wealth', 'material', 'possession', 'money']","['possession', 'money', 'wealth', 'material']",possession money wealth material,"[ 1.84489524  1.09616446 -0.62924784 ... -2.42625928 -1.39054763
  1.29757416]","[ 3.89398766 -0.2329319  -1.89037788 ... -2.19915748 -1.04667044
  0.15087406]",0.0,6,-12.5616865,-32.428608
748,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,"when i’m unhappy, i find it comfortable to breathe clean air in nature","['unhappy', 'find', 'comfortable', 'breathe', 'clean', 'air', 'nature']","['unhappy', 'comfortable', 'clean', 'air', 'nature']","['clean', 'nature', 'comfortable', 'unhappy', 'air']",clean nature comfortable unhappy air,"[ 0.57692939  1.41821647 -0.78022647 ... -1.56979501 -0.05361374
  0.14503136]","[ 0.10277593  2.71722245 -0.83300781 ...  0.078699    1.72952938
  2.81739235]",0.0,7,41.9077,16.48478
749,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,looking at the mountains and blue sky is a great stress reducer for me,"['look', 'mountain', 'blue', 'sky', 'great', 'stress', 'reducer']","['mountain', 'blue', 'sky', 'great', 'stress', 'reducer']","['great', 'mountain', 'stress', 'reducer', 'sky', 'blue']",great mountain stress reducer sky blue,"[ 1.75634027  1.60330784  1.35577738 ... -0.93614823  0.17156911
  1.69784653]","[ 4.33712006  2.029984   -1.13933277 ... -0.6967178   0.01633492
 -2.54888868]",0.0,7,-4.911142,19.341341
750,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,i get a sense of wellbeing when looking at the blue sky,"['get', 'sense', 'wellbee', 'look', 'blue', 'sky']","['sense', 'blue', 'sky']","['blue', 'sky', 'sense']",blue sky sense,"[ 0.25458032  0.5244025   0.85279709 ... -0.12922272 -0.28913426
  2.84900451]","[ 3.63199735  0.81560427 -0.42200559 ... -2.11727071  1.28371954
  0.64222544]",0.0,9,0.24781606,7.899877
751,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,i really enjoy laying on the grass and watching the birds in the sky,"['really', 'enjoy', 'lay', 'grass', 'watch', 'bird', 'sky']","['grass', 'bird', 'sky']","['grass', 'sky', 'bird']",grass sky bird,[1.25896716 0.37822759 0.44021991 ... 0.83395213 2.74600339 0.4362441 ],"[ 2.31068778  0.82053143 -2.02790451 ... -2.38935184  2.71224976
  2.56668758]",0.0,9,0.3349871,8.051654
752,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,"controls should be placed on heavy polluted industry to protect the environment from pollution, even if it means things will cost more","['control', 'place', 'heavy', 'polluted', 'industry', 'protect', 'environment', 'pollution', 'even', 'mean', 'thing', 'cost']","['control', 'heavy', 'polluted', 'industry', 'environment', 'pollution', 'thing']","['heavy', 'environment', 'pollution', 'industry', 'polluted', 'thing', 'control']",heavy environment pollution industry polluted thing control,"[-0.77619606  3.97472191 -1.5066787  ...  1.10940969  0.37219918
  2.54216266]","[ 1.6964097   1.34717143  0.446264   ...  0.0990539  -2.0677681
 -0.01589186]",0.0,6,-14.303408,-26.123287
753,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,"governments should control the rate at which materials (difficult degradation) are used, to ensure that they last as long as possible","['government', 'control', 'rate', 'material', 'difficult', 'degradation', 'use', 'ensure', 'last', 'long', 'possible']","['government', 'rate', 'material', 'difficult', 'degradation', 'possible']","['government', 'possible', 'difficult', 'rate', 'degradation', 'material']",government possible difficult rate degradation material,"[ 0.85803425  0.5988673  -0.13348825 ... -0.67988688 -0.91194582
  1.21111369]","[ 1.25967109  0.03896626  0.5038923  ... -0.85074842 -0.83502352
 -0.21636045]",0.0,5,-4.266313,29.692398
754,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,industry should be required to use low-carbon or environmental friendly materials even when it costs less to make the same products from new raw materials,"['industry', 'require', 'use', 'low', 'carbon', 'environmental', 'friendly', 'material', 'even', 'cost', 'less', 'make', 'product', 'new', 'raw', 'material']","['industry', 'low', 'carbon', 'environmental', 'friendly', 'material', 'less', 'product', 'new', 'raw', 'material']","['new', 'environmental', 'product', 'friendly', 'raw', 'industry', 'less', 'low', 'carbon', 'material']",new environmental product friendly raw industry less low carbon material,"[ 1.41207302  2.42543411 -0.22082578 ... -2.58840084 -2.96828437
  0.29363528]","[ 1.97198451  2.20558    -0.32743013 ... -0.48061162 -2.08965254
  0.12982406]",0.0,5,-9.553981,28.505878
755,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,if i ever get extra income i will donate some money to an environmental organization connected with atmospheric environment protection,"['ever', 'get', 'extra', 'income', 'donate', 'money', 'environmental', 'organization', 'connect', 'atmospheric', 'environment', 'protection']","['extra', 'income', 'money', 'environmental', 'organization', 'atmospheric', 'environment', 'protection']","['atmospheric', 'protection', 'environment', 'organization', 'extra', 'money', 'income', 'environmental']",atmospheric protection environment organization extra money income environmental,"[ 5.12682247  1.48014522 -3.03045511 ... -1.53629243 -0.19786464
  0.86509234]","[ 2.34973311  4.52516365 -1.53018665 ... -2.77364635  1.75724649
  2.87105942]",0.0,0,-29.689915,-8.881422
756,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,i would like to join and actively participate in an environmentalist group related to atmospheric environment protection,"['would', 'like', 'join', 'actively', 'participate', 'environmentalist', 'group', 'relate', 'atmospheric', 'environment', 'protection']","['environmentalist', 'group', 'atmospheric', 'environment', 'protection']","['atmospheric', 'protection', 'environment', 'group', 'environmentalist']",atmospheric protection environment group environmentalist,"[ 1.04038274  4.52822304  0.20767675 ... -0.96840185  2.27695036
  3.41996264]","[ 3.29299521  6.0602417  -1.0627799  ... -2.06590962  2.81419039
  2.66811395]",0.0,0,-29.794594,-8.909523
757,"Qian, C., Yu, K., Gao, J.",Understanding Environmental Attitude and Willingness to Pay With an Objective Measure of Attitude Strength,,2021,,environmentalism,i often try to persuade others that the atmospheric environment is an important thing,"['often', 'try', 'persuade', 'atmospheric', 'environment', 'important', 'thing']","['atmospheric', 'environment', 'important', 'thing']","['important', 'atmospheric', 'thing', 'environment']",important atmospheric thing environment,"[ 2.24906707  1.79026198 -1.9077611  ... -1.62387121 -0.06714519
  0.26163757]","[ 3.0065577   1.40675247 -2.35155392 ... -0.94252729  0.39919028
  2.86400986]",0.0,1,-17.945652,7.2180867
758,"Dunlap, Riley E.",The impact of political orientation on environmental attitudes and actions.,"Used the questionnaires to study the effects of political party preferences and political ideologies on the environmental actions and attitudes of 300 undergraduates at a state university in Oregon. (237 usable responses were received.) It is noted that, in 1970 when the questionnaires were administered, environmental issues were very prominent on this campus. It was predicted that Ss with Democratic party preferences and liberal political ideologies would exhibit higher rates of pro-environmental attitudes and actions than Ss with Republican preferences and conservative ideologies. Among those indicating a traditional party preference, the Democratic party was heavily favored over the Republican party--101 (68.2%) vs 47 (31.8%). 66 Ss (28.8%) designated themselves as liberals, 112 (48.9%) as moderates, and 51 (22.3%) as conservatives. 56.2% indicated great interest in environmental issues, and 50% indicated that they had taken at least one positive environmental action. Correlational analyses supported the hypotheses, and indicated that Democratic and liberal Ss were more likely to locate the sources of environmental problems in the nature of contemporary social structure than Republican and conservative Ss who were more likely to view environmental degradation as a 'people problem.' Data on strategies for solving environmental problems and perceived seriousness of these problems are also presented. (45 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1975,general pro-environmental orientation,environmentalism,how much interest do you have in environmental,"['much', 'interest', 'environmental']","['much', 'interest', 'environmental']","['interest', 'environmental', 'much']",interest environmental much,"[ 1.64266562  0.29821384 -0.67118263 ... -1.45777965  1.09615421
  1.57184684]","[ 2.27950358  1.64727759 -0.08507343 ... -2.00226474  0.99316704
  1.70097268]",0.0,2,-47.807564,-13.091928
759,"Dunlap, Riley E.",The impact of political orientation on environmental attitudes and actions.,"Used the questionnaires to study the effects of political party preferences and political ideologies on the environmental actions and attitudes of 300 undergraduates at a state university in Oregon. (237 usable responses were received.) It is noted that, in 1970 when the questionnaires were administered, environmental issues were very prominent on this campus. It was predicted that Ss with Democratic party preferences and liberal political ideologies would exhibit higher rates of pro-environmental attitudes and actions than Ss with Republican preferences and conservative ideologies. Among those indicating a traditional party preference, the Democratic party was heavily favored over the Republican party--101 (68.2%) vs 47 (31.8%). 66 Ss (28.8%) designated themselves as liberals, 112 (48.9%) as moderates, and 51 (22.3%) as conservatives. 56.2% indicated great interest in environmental issues, and 50% indicated that they had taken at least one positive environmental action. Correlational analyses supported the hypotheses, and indicated that Democratic and liberal Ss were more likely to locate the sources of environmental problems in the nature of contemporary social structure than Republican and conservative Ss who were more likely to view environmental degradation as a 'people problem.' Data on strategies for solving environmental problems and perceived seriousness of these problems are also presented. (45 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1975,general pro-environmental orientation,environmentalism,issues what is your attitude toward the ’environmental movement’?,"['issue', 'attitude', 'environmental', 'movement']","['issue', 'attitude', 'environmental', 'movement']","['movement', 'issue', 'environmental', 'attitude']",movement issue environmental attitude,"[-0.1943464  -0.38844925  0.27472153 ...  0.7186622   0.84517789
  0.94959384]","[ 1.23353457  1.01854134 -0.51547682 ... -0.60926735  1.00748396
 -0.32908747]",0.0,1,-38.649258,12.064904
760,"Dunlap, Riley E.",The impact of political orientation on environmental attitudes and actions.,"Used the questionnaires to study the effects of political party preferences and political ideologies on the environmental actions and attitudes of 300 undergraduates at a state university in Oregon. (237 usable responses were received.) It is noted that, in 1970 when the questionnaires were administered, environmental issues were very prominent on this campus. It was predicted that Ss with Democratic party preferences and liberal political ideologies would exhibit higher rates of pro-environmental attitudes and actions than Ss with Republican preferences and conservative ideologies. Among those indicating a traditional party preference, the Democratic party was heavily favored over the Republican party--101 (68.2%) vs 47 (31.8%). 66 Ss (28.8%) designated themselves as liberals, 112 (48.9%) as moderates, and 51 (22.3%) as conservatives. 56.2% indicated great interest in environmental issues, and 50% indicated that they had taken at least one positive environmental action. Correlational analyses supported the hypotheses, and indicated that Democratic and liberal Ss were more likely to locate the sources of environmental problems in the nature of contemporary social structure than Republican and conservative Ss who were more likely to view environmental degradation as a 'people problem.' Data on strategies for solving environmental problems and perceived seriousness of these problems are also presented. (45 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1975,perceived seriousness of environmental problems,environmentalism,"if things continue on their present course, mankind will soon experience a major ecological catastrophe","['thing', 'continue', 'present', 'course', 'mankind', 'soon', 'experience', 'major', 'ecological', 'catastrophe']","['thing', 'present', 'course', 'mankind', 'major', 'ecological', 'catastrophe']","['catastrophe', 'mankind', 'present', 'major', 'ecological', 'thing', 'course']",catastrophe mankind present major ecological thing course,"[ 1.1832906   2.02745962  0.33625779 ... -0.16527256  2.13376379
  1.67813289]",[2.18518209 2.38768196 0.53700906 ... 1.06082773 1.91055107 0.54557031],0.0,0,-22.971214,44.79411
761,"Dunlap, Riley E.",The impact of political orientation on environmental attitudes and actions.,"Used the questionnaires to study the effects of political party preferences and political ideologies on the environmental actions and attitudes of 300 undergraduates at a state university in Oregon. (237 usable responses were received.) It is noted that, in 1970 when the questionnaires were administered, environmental issues were very prominent on this campus. It was predicted that Ss with Democratic party preferences and liberal political ideologies would exhibit higher rates of pro-environmental attitudes and actions than Ss with Republican preferences and conservative ideologies. Among those indicating a traditional party preference, the Democratic party was heavily favored over the Republican party--101 (68.2%) vs 47 (31.8%). 66 Ss (28.8%) designated themselves as liberals, 112 (48.9%) as moderates, and 51 (22.3%) as conservatives. 56.2% indicated great interest in environmental issues, and 50% indicated that they had taken at least one positive environmental action. Correlational analyses supported the hypotheses, and indicated that Democratic and liberal Ss were more likely to locate the sources of environmental problems in the nature of contemporary social structure than Republican and conservative Ss who were more likely to view environmental degradation as a 'people problem.' Data on strategies for solving environmental problems and perceived seriousness of these problems are also presented. (45 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1975,perceived seriousness of environmental problems,environmentalism,the so-called ecological crisis facing mankind has been greatly exaggerated,"['call', 'ecological', 'crisis', 'face', 'mankind', 'greatly', 'exaggerated']","['ecological', 'crisis', 'mankind', 'exaggerated']","['ecological', 'mankind', 'exaggerated', 'crisis']",ecological mankind exaggerated crisis,[1.29784966 1.83911097 0.93655157 ... 0.19607633 0.62803537 1.78586257],"[-0.85558218  0.14443012  0.8654083  ...  1.54604816  0.51373422
  0.21405691]",0.0,8,-13.195933,-13.060146
762,"Buttel, F.M., Flinn, W.L.",The politics of environmental concern: The Impacts of Party Identification and Political Ideology on Environmental Attitudes,,1978,environmental concern,environmentalism,are you for expanded governmental efforts to control air and water pollution,"['expand', 'governmental', 'effort', 'control', 'air', 'water', 'pollution']","['governmental', 'effort', 'air', 'water', 'pollution']","['governmental', 'effort', 'pollution', 'water', 'air']",governmental effort pollution water air,"[-0.74240375  3.09152031 -1.1386373  ...  0.42224252  0.62361419
  3.64345789]",[0.33971784 2.11370206 0.78196323 ... 0.84530628 1.64944804 3.81664944],0.0,8,-34.56882,30.961708
763,"Buttel, F.M., Flinn, W.L.",The politics of environmental concern: The Impacts of Party Identification and Political Ideology on Environmental Attitudes,,1978,environmental concern,environmentalism,industry should be allowed to handle pollution its own way,"['industry', 'allow', 'handle', 'pollution', 'way']","['industry', 'pollution', 'way']","['pollution', 'industry', 'way']",pollution industry way,"[-0.95064884  1.97475243 -0.40014452 ...  0.11814146 -0.39008117
  2.19364905]",[0.46435466 1.0168916  0.44384831 ... 0.05132208 1.03848577 0.43425453],0.0,6,-7.434794,-22.131454
764,"Buttel, F.M., Flinn, W.L.",The politics of environmental concern: The Impacts of Party Identification and Political Ideology on Environmental Attitudes,,1978,environmental concern,environmentalism,pollution laws have gotten too strict in recent years,"['pollution', 'law', 'get', 'strict', 'recent', 'year']","['pollution', 'law', 'strict', 'recent', 'year']","['strict', 'recent', 'law', 'pollution', 'year']",strict recent law pollution year,"[-1.68272519  1.58826137  0.53195226 ...  0.31279331  0.70886189
  1.57139289]",[0.58937401 2.0605967  1.51982784 ... 0.97612691 1.60813868 1.01581132],0.0,8,-17.254116,-7.173369
765,"Levi, Daniel J.;Holder, Elaine E.",Nuclear power: The dynamics of acceptability.,"175 psychology and 35 landscape architecture students completed a questionnaire concerning the construction of the Diablo Canyon Nuclear Power Plant to test the hypotheses that antinuclear attitudes are a function of broader environmental concern and that antinuclear attitudes and behaviors are irrational and result from phobic thinking. The questionnaire assessed attitudes toward nuclear war, anxiety levels, environmental concern, and energy issues and nuclear power (NP). Results show that acceptance of NP plants correlated negatively with environmentalism and positively with belief in experts' evaluations of the safety of NP plants. Although environmentalism correlated with NP attitudes, these appeared to be separate issues. Environmentalism also correlated with other energy issues, such as energy conservation and burning coal. There was no significant relationship between NP attitudes and self-reported measures of anxiety about aging, dependency, and death. However, NP protesters had lower anxiety scores with regard to dependency issues. Findings are counter to the notion that NP opponents engage in irrational thinking and suffer from higher levels of anxiety. (16 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1986,environmental concern scale,environmentalism,"if asked, i would contribute time, money, or both to an organization like the sierra club that works to improve the quality of the environment","['ask', 'would', 'contribute', 'time', 'money', 'organization', 'sierra', 'club', 'work', 'improve', 'quality', 'environment']","['time', 'money', 'organization', 'sierra', 'club', 'quality', 'environment']","['sierra', 'quality', 'environment', 'organization', 'money', 'club', 'time']",sierra quality environment organization money club time,"[ 2.28194976  0.42487255  0.58027196 ... -1.2686969   1.01507878
  2.81742859]","[ 1.52820528  1.6515739  -0.78559476 ... -2.38935447  1.31108832
  2.05982685]",0.0,2,-42.723053,-11.69114
766,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,level of concern about various environmental problems,environmentalism,hazardous waste air pollution,"['hazardous', 'waste', 'air', 'pollution']","['hazardous', 'waste', 'air', 'pollution']","['pollution', 'waste', 'hazardous', 'air']",pollution waste hazardous air,"[-1.42069423  3.95127821  0.43399799 ...  0.88264114 -1.90001976
  4.06539202]","[ 1.41839027  4.44023323 -1.5409863  ... -0.38599226 -2.66150689
  3.1683073 ]",0.0,8,-32.963116,31.763756
767,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,level of concern about various environmental problems,environmentalism,lake and river pollution,"['lake', 'river', 'pollution']","['lake', 'river', 'pollution']","['lake', 'pollution', 'river']",lake pollution river,"[ 0.17273539 -0.58400691 -1.84540009 ...  0.46844468  2.05590177
  0.80977923]","[ 1.29296446 -0.61067802 -2.34013462 ...  1.39742804  1.76900792
  0.71650618]",0.0,8,-34.854134,33.10265
768,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,level of concern about various environmental problems,environmentalism,ocean dumping,"['ocean', 'dump']",['ocean'],['ocean'],ocean,"[ 0.91112822 -0.4360218  -1.57865381 ...  1.35201156 -1.11496806
  4.18828249]","[ 0.27464652  0.1359161   1.17524815 ...  2.51859498 -1.26390934
  2.98405457]",0.0,8,-19.07883,34.656185
769,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,level of concern about various environmental problems,environmentalism,solid waste disposal,"['solid', 'waste', 'disposal']","['solid', 'waste', 'disposal']","['waste', 'solid', 'disposal']",waste solid disposal,"[ 0.73181319 -0.71891236  0.17360748 ... -0.51298988 -2.84407616
  0.98855883]","[ 1.64377284  1.18766081 -0.61840039 ... -0.11823601 -1.04011607
  1.88390839]",0.0,5,-17.923962,34.987194
770,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,level of concern about various environmental problems,environmentalism,ground water pollution,"['ground', 'water', 'pollution']","['ground', 'water', 'pollution']","['pollution', 'water', 'ground']",pollution water ground,"[ 2.7506032   0.72971326 -0.13369867 ... -1.14108515  0.94823766
  2.80049229]","[ 2.26562953  1.45070684 -2.27302933 ...  0.45407188  0.31430241
  1.35659027]",0.0,8,-34.19805,33.84458
771,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,level of concern about various environmental problems,environmentalism,ozone layer landfills,"['ozone', 'layer', 'landfill']","['ozone', 'layer', 'landfill']","['ozone', 'landfill', 'layer']",ozone landfill layer,"[ 1.57632875  2.76893806 -0.673814   ...  1.24293542 -2.81025553
  2.06883168]","[ 2.22100878  2.97487473 -1.64652979 ...  1.40303576 -2.53432226
  1.55192888]",0.0,5,-17.711784,35.87281
772,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,level of concern about various environmental problems,environmentalism,population growth,"['population', 'growth']","['population', 'growth']","['growth', 'population']",growth population,"[ 1.28207791  2.78635097 -0.71135205 ... -0.28697011 -0.95134443
  1.63291979]","[ 3.60318851  1.59259903 -1.16326988 ... -0.58423048 -1.44527197
  0.07861629]",0.0,0,21.208546,-16.81064
773,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,use nontoxic products,"['use', 'nontoxic', 'product']","['nontoxic', 'product']","['nontoxic', 'product']",nontoxic product,"[ 1.58447886 -0.32973322  2.48117065 ... -0.89071119 -1.62261617
  1.06720376]","[ 3.16792488 -0.64164335  0.69613558 ... -1.5334121  -1.99561608
  1.55313659]",0.0,6,5.047198,-20.670534
774,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,practice water conservation,"['practice', 'water', 'conservation']","['practice', 'water', 'conservation']","['water', 'practice', 'conservation']",water practice conservation,"[ 0.09153729 -0.38518605  2.91036916 ...  0.28768462  0.35515037
  2.87652636]","[-0.71770817 -0.18106724  3.1027441  ... -0.70014679 -3.05015635
  2.31266475]",0.0,5,3.606858,39.774014
775,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,separate garbage,"['separate', 'garbage']","['separate', 'garbage']","['garbage', 'separate']",garbage separate,"[ 0.31056249  1.64197409  2.46535063 ... -0.98025012 -1.56685519
  0.98574263]","[ 0.31056249  1.64197409  2.46535063 ... -0.98025012 -1.56685519
  0.98574263]",0.0,5,-15.318916,33.83681
776,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,turn down heat in winter,"['turn', 'heat', 'winter']","['heat', 'winter']","['winter', 'heat']",winter heat,"[-0.67189616  1.08737493 -0.69615138 ...  1.84228373 -1.22802079
  1.06555963]","[-1.64670527  2.15453386  0.46907502 ...  1.90253139 -1.58547366
  0.25016618]",0.0,6,-0.7469759,-14.08289
777,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,eat less meat,"['eat', 'less', 'meat']","['less', 'meat']","['meat', 'less']",meat less,"[ 1.28225982  1.86569083 -0.62755722 ... -0.19104552 -1.26577401
 -0.57640576]","[ 1.99949038  1.98413789  0.08354954 ...  0.39263031 -1.11441553
  0.32090941]",0.0,6,-2.6557806,-13.338527
778,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,drive less,"['drive', 'less']",['less'],['less'],less,"[ 0.76874852 -0.18006575 -0.85299635 ...  0.55018765  1.17482126
  3.98288584]","[-0.28511801 -1.99441016  1.14631152 ... -0.13292085 -0.50513363
 -0.72749573]",0.0,6,-3.8883588,-15.240122
779,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,restrict use of private autos,"['restrict', 'use', 'private', 'auto']","['use', 'private', 'auto']","['private', 'use', 'auto']",private use auto,"[ 2.85742426  0.74199975  3.29325891 ...  1.06651175 -0.42201847
  1.99690223]","[ 3.41575551  0.28858444  3.05942726 ...  1.29859829 -1.21094918
  1.75676489]",0.0,9,2.0295103,-0.9460607
780,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,encourage two-child families,"['encourage', 'two', 'child', 'family']","['child', 'family']","['child', 'family']",child family,"[ 2.80386567  2.74701357  3.19479489 ... -0.41219932 -3.3776257
  2.22778869]","[ 1.92416584  4.33415604  2.63974547 ... -0.06161222 -1.74142885
  0.9945603 ]",0.0,9,14.591091,25.596735
781,"Krause, Daniel",Environmental consciousness: An empirical study.,,1993,willingness to accept life-style changes,environmentalism,support international programs,"['support', 'international', 'program']","['international', 'program']","['program', 'international']",program international,"[ 1.70463717 -0.55786574  1.48683715 ...  0.5242334  -1.91749251
  0.56419456]","[ 1.17721283 -0.17833823  0.7792393  ... -0.01914825 -2.02324128
  0.28620797]",0.0,6,6.7060637,-21.064762
782,"Arp III, W., Kenny, C.",Black environmentalism in the local community context,,1996,index of attitudes toward pollution laws and polluting industries,environmentalism,antipollution laws should be enforced more strongly,"['antipollution', 'law', 'enforce', 'strongly']","['antipollution', 'law']","['law', 'antipollution']",law antipollution,"[-0.46939418  1.70188224  1.22475159 ...  0.57783264 -0.19608092
  0.71587902]","[-0.57409453  0.63072622  0.64245504 ... -0.61270463  0.2705
  1.89666128]",0.0,8,-17.7517,-9.194163
783,"Arp III, W., Kenny, C.",Black environmentalism in the local community context,,1996,index of attitudes toward pollution laws and polluting industries,environmentalism,we should think jobs first and pollution second,"['think', 'job', 'first', 'pollution', 'second']","['job', 'pollution', 'second']","['second', 'pollution', 'job']",second pollution job,"[ 0.87182271  2.63846636 -2.86249375 ...  1.33228838 -1.96348178
  0.1454172 ]","[ 0.43140584  0.55162877 -3.06833649 ...  0.52859443  1.34388494
  0.74922138]",0.0,8,-25.929502,9.329001
784,"Arp III, W., Kenny, C.",Black environmentalism in the local community context,,1996,index of attitudes toward pollution laws and polluting industries,environmentalism,"if an industry cannot control its pollution, it should be shut down","['industry', 'control', 'pollution', 'shut']","['industry', 'pollution']","['pollution', 'industry']",pollution industry,"[-0.2883707   1.61040807 -0.65996486 ...  0.76063609 -0.70106745
  2.08551455]","[-0.47784001  0.97258347 -0.82833505 ...  0.62352222  1.54650974
  0.01699374]",0.0,6,-7.2085533,-21.289541
785,"Arp III, W., Kenny, C.",Black environmentalism in the local community context,,1996,index of attitudes toward pollution laws and polluting industries,environmentalism,pollution control measures have created unfair burdens on industry,"['pollution', 'control', 'measure', 'create', 'unfair', 'burden', 'industry']","['pollution', 'control', 'measure', 'unfair', 'burden', 'industry']","['measure', 'burden', 'pollution', 'industry', 'unfair', 'control']",measure burden pollution industry unfair control,"[-0.79269081  2.75657654 -1.03644729 ...  1.112059   -0.22946541
  1.74598849]","[-1.69556975  1.59970856 -1.17479789 ...  1.35801554 -1.22180545
  1.8914727 ]",0.0,6,25.604002,-21.113749
786,"Arp III, W., Kenny, C.",Black environmentalism in the local community context,,1996,index of attitudes toward pollution laws and polluting industries,environmentalism,managers of polluting industries should be punished by fines and imprisonment,"['manager', 'pollute', 'industry', 'punish', 'fine', 'imprisonment']","['manager', 'industry', 'fine', 'imprisonment']","['fine', 'manager', 'imprisonment', 'industry']",fine manager imprisonment industry,"[ 0.35466766  1.21485209 -0.45643309 ... -0.67097998 -0.07878047
  0.35427764]","[-4.01040363  1.57320118  1.10665202 ... -2.09402442  1.76488674
  0.15025625]",0.0,0,-9.300038,-7.439503
